district,week_start,battles,explosions,strategic_dev,viol_civ
Afmadow,2019-12-09,3.0,0.0,0.0,0.0
Afmadow,2019-12-16,1.0,0.0,0.0,0.0
Afmadow,2019-12-23,3.0,0.0,0.0,1.0
Afmadow,2019-12-30,0.0,1.0,0.0,0.0
Afmadow,2020-01-06,2.0,0.0,0.0,0.0
Afmadow,2020-01-13,1.0,0.0,0.0,0.0
Afmadow,2020-01-20,1.0,0.0,0.0,0.0
Afmadow,2020-02-03,1.0,1.0,0.0,0.0
Afmadow,2020-02-10,1.0,0.0,0.0,0.0
Afmadow,2020-02-17,2.0,1.0,0.0,0.0
Afmadow,2020-03-02,0.0,0.0,0.0,1.0
Afmadow,2020-03-09,2.0,0.0,0.0,0.0
Afmadow,2020-03-16,3.0,1.0,0.0,0.0
Afmadow,2020-03-30,1.0,0.0,0.0,0.0
Afmadow,2020-04-20,1.0,0.0,0.0,0.0
Afmadow,2020-05-04,2.0,0.0,0.0,0.0
Afmadow,2020-05-11,3.0,0.0,0.0,0.0
Afmadow,2020-05-18,1.0,0.0,0.0,0.0
Afmadow,2020-06-01,1.0,2.0,0.0,0.0
Afmadow,2020-06-08,2.0,0.0,0.0,1.0
Afmadow,2020-06-15,0.0,0.0,0.0,2.0
Afmadow,2020-06-22,2.0,0.0,1.0,0.0
Afmadow,2020-07-06,0.0,1.0,0.0,0.0
Afmadow,2020-07-13,1.0,0.0,0.0,0.0
Afmadow,2020-07-20,1.0,0.0,0.0,0.0
Afmadow,2020-07-27,2.0,0.0,0.0,0.0
Afmadow,2020-08-03,3.0,0.0,0.0,3.0
Afmadow,2020-08-10,4.0,1.0,0.0,0.0
Afmadow,2020-08-17,1.0,0.0,0.0,1.0
Afmadow,2020-08-24,5.0,0.0,0.0,1.0
Afmadow,2020-08-31,2.0,1.0,0.0,0.0
Afmadow,2020-09-07,2.0,3.0,1.0,0.0
Afmadow,2020-09-14,1.0,0.0,0.0,0.0
Afmadow,2020-09-21,4.0,1.0,0.0,0.0
Afmadow,2020-09-28,1.0,0.0,0.0,0.0
Afmadow,2020-10-12,5.0,0.0,0.0,0.0
Afmadow,2020-10-26,4.0,0.0,0.0,0.0
Afmadow,2020-11-02,2.0,0.0,0.0,0.0
Afmadow,2020-11-09,1.0,0.0,0.0,0.0
Afmadow,2020-11-16,7.0,0.0,0.0,0.0
Afmadow,2020-11-23,1.0,0.0,0.0,0.0
Afmadow,2020-11-30,4.0,0.0,0.0,0.0
Afmadow,2020-12-07,3.0,0.0,0.0,0.0
Afmadow,2020-12-21,3.0,0.0,0.0,0.0
Afmadow,2020-12-28,2.0,1.0,0.0,0.0
Afmadow,2021-01-04,1.0,1.0,0.0,0.0
Afmadow,2021-01-11,3.0,0.0,0.0,0.0
Afmadow,2021-01-18,2.0,0.0,0.0,0.0
Afmadow,2021-01-25,5.0,1.0,0.0,0.0
Afmadow,2021-02-01,3.0,0.0,0.0,0.0
Afmadow,2021-02-08,2.0,0.0,0.0,1.0
Afmadow,2021-02-15,6.0,0.0,0.0,1.0
Afmadow,2021-02-22,1.0,0.0,0.0,0.0
Afmadow,2021-03-01,2.0,0.0,0.0,0.0
Afmadow,2021-03-08,4.0,0.0,0.0,1.0
Afmadow,2021-03-15,0.0,0.0,0.0,1.0
Afmadow,2021-03-22,1.0,0.0,0.0,0.0
Afmadow,2021-04-05,3.0,0.0,0.0,0.0
Afmadow,2021-04-12,1.0,1.0,0.0,0.0
Afmadow,2021-04-19,1.0,0.0,0.0,0.0
Afmadow,2021-04-26,5.0,0.0,0.0,1.0
Afmadow,2021-05-03,1.0,0.0,0.0,0.0
Afmadow,2021-05-17,2.0,0.0,0.0,0.0
Afmadow,2021-05-24,1.0,2.0,0.0,0.0
Afmadow,2021-05-31,3.0,0.0,0.0,0.0
Afmadow,2021-06-07,4.0,0.0,0.0,0.0
Afmadow,2021-06-21,3.0,0.0,0.0,0.0
Afmadow,2021-06-28,3.0,0.0,0.0,1.0
Afmadow,2021-07-05,3.0,0.0,0.0,0.0
Afmadow,2021-07-12,1.0,0.0,0.0,1.0
Afmadow,2021-07-19,2.0,0.0,0.0,0.0
Afmadow,2021-07-26,1.0,0.0,0.0,0.0
Afmadow,2021-08-02,3.0,0.0,0.0,0.0
Afmadow,2021-08-09,1.0,0.0,0.0,0.0
Afmadow,2021-08-16,1.0,0.0,0.0,0.0
Afmadow,2021-08-23,4.0,0.0,0.0,0.0
Afmadow,2021-08-30,0.0,0.0,0.0,1.0
Afmadow,2021-09-13,4.0,0.0,0.0,0.0
Afmadow,2021-09-27,4.0,0.0,0.0,0.0
Afmadow,2021-10-04,2.0,0.0,0.0,0.0
Afmadow,2021-10-11,2.0,0.0,0.0,1.0
Afmadow,2021-10-18,4.0,0.0,0.0,0.0
Afmadow,2021-10-25,2.0,0.0,0.0,0.0
Afmadow,2021-11-01,1.0,0.0,0.0,0.0
Afmadow,2021-11-08,4.0,0.0,0.0,0.0
Afmadow,2021-11-15,2.0,0.0,0.0,0.0
Afmadow,2021-11-22,1.0,0.0,0.0,0.0
Afmadow,2021-11-29,2.0,0.0,0.0,0.0
Afmadow,2021-12-06,3.0,0.0,0.0,0.0
Afmadow,2021-12-13,3.0,0.0,0.0,0.0
Afmadow,2021-12-20,3.0,0.0,0.0,0.0
Afmadow,2021-12-27,4.0,1.0,0.0,0.0
Afmadow,2022-01-03,2.0,0.0,0.0,0.0
Afmadow,2022-01-10,2.0,0.0,0.0,1.0
Afmadow,2022-01-17,2.0,0.0,0.0,0.0
Afmadow,2022-01-24,3.0,0.0,0.0,0.0
Afmadow,2022-01-31,1.0,0.0,0.0,0.0
Afmadow,2022-02-07,3.0,0.0,0.0,0.0
Afmadow,2022-02-14,2.0,0.0,0.0,0.0
Afmadow,2022-03-07,0.0,1.0,0.0,0.0
Afmadow,2022-03-14,1.0,1.0,2.0,0.0
Afmadow,2022-03-21,2.0,0.0,0.0,0.0
Afmadow,2022-03-28,3.0,0.0,0.0,0.0
Afmadow,2022-04-04,1.0,0.0,0.0,0.0
Afmadow,2022-04-11,2.0,0.0,0.0,0.0
Afmadow,2022-04-18,3.0,0.0,0.0,0.0
Afmadow,2022-04-25,3.0,0.0,0.0,0.0
Afmadow,2022-05-09,4.0,0.0,0.0,0.0
Afmadow,2022-05-16,1.0,0.0,0.0,0.0
Afmadow,2022-05-30,1.0,0.0,0.0,1.0
Afmadow,2022-06-13,2.0,0.0,0.0,0.0
Afmadow,2022-06-27,1.0,0.0,0.0,0.0
Afmadow,2022-07-04,1.0,0.0,0.0,0.0
Afmadow,2022-07-11,1.0,0.0,0.0,0.0
Afmadow,2022-07-18,1.0,0.0,0.0,0.0
Afmadow,2022-07-25,2.0,0.0,0.0,0.0
Afmadow,2022-08-01,1.0,0.0,0.0,0.0
Afmadow,2022-08-15,1.0,1.0,0.0,0.0
Afmadow,2022-08-22,1.0,0.0,0.0,0.0
Afmadow,2022-08-29,2.0,1.0,0.0,0.0
Afmadow,2022-09-05,1.0,0.0,0.0,0.0
Afmadow,2022-09-12,5.0,1.0,2.0,0.0
Afmadow,2022-09-19,1.0,0.0,0.0,0.0
Afmadow,2022-09-26,1.0,0.0,0.0,1.0
Afmadow,2022-10-03,0.0,2.0,0.0,0.0
Afmadow,2022-10-10,4.0,1.0,0.0,0.0
Afmadow,2022-10-17,3.0,0.0,0.0,0.0
Afmadow,2022-10-24,1.0,1.0,0.0,0.0
Afmadow,2022-10-31,3.0,0.0,0.0,0.0
Afmadow,2022-11-07,2.0,0.0,0.0,0.0
Afmadow,2022-11-14,2.0,0.0,0.0,0.0
Afmadow,2022-11-21,2.0,0.0,0.0,0.0
Afmadow,2022-12-05,1.0,0.0,0.0,0.0
Afmadow,2022-12-12,2.0,0.0,0.0,0.0
Afmadow,2023-01-02,1.0,0.0,0.0,0.0
Afmadow,2023-01-16,1.0,0.0,1.0,1.0
Afmadow,2023-01-23,2.0,4.0,1.0,0.0
Afmadow,2023-01-30,2.0,0.0,0.0,0.0
Afmadow,2023-02-06,2.0,1.0,0.0,0.0
Afmadow,2023-02-13,2.0,0.0,1.0,0.0
Afmadow,2023-02-20,1.0,0.0,0.0,0.0
Afmadow,2023-02-27,2.0,0.0,0.0,0.0
Afmadow,2023-03-06,2.0,0.0,0.0,0.0
Afmadow,2023-03-13,1.0,0.0,0.0,0.0
Afmadow,2023-03-20,1.0,0.0,0.0,0.0
Afmadow,2023-04-03,1.0,0.0,0.0,0.0
Afmadow,2023-04-17,1.0,1.0,0.0,0.0
Afmadow,2023-04-24,2.0,0.0,0.0,0.0
Afmadow,2023-05-01,3.0,0.0,0.0,0.0
Afmadow,2023-05-08,1.0,0.0,0.0,0.0
Afmadow,2023-05-22,2.0,0.0,1.0,0.0
Afmadow,2023-05-29,1.0,0.0,0.0,0.0
Afmadow,2023-06-12,1.0,0.0,0.0,0.0
Afmadow,2023-06-19,5.0,0.0,0.0,0.0
Afmadow,2023-06-26,1.0,0.0,0.0,0.0
Afmadow,2023-07-03,8.0,5.0,2.0,0.0
Afmadow,2023-07-10,8.0,2.0,0.0,2.0
Afmadow,2023-07-17,6.0,0.0,0.0,2.0
Afmadow,2023-07-24,2.0,1.0,0.0,0.0
Baardheere,2017-01-09,0.0,0.0,0.0,1.0
Baardheere,2017-01-16,0.0,1.0,0.0,0.0
Baardheere,2017-01-23,1.0,0.0,0.0,0.0
Baardheere,2017-01-30,1.0,0.0,0.0,0.0
Baardheere,2017-03-06,1.0,1.0,0.0,0.0
Baardheere,2017-03-20,0.0,0.0,0.0,1.0
Baardheere,2017-04-10,1.0,3.0,0.0,0.0
Baardheere,2017-04-17,0.0,1.0,0.0,0.0
Baardheere,2017-04-24,1.0,0.0,1.0,0.0
Baardheere,2017-05-01,2.0,0.0,0.0,0.0
Baardheere,2017-05-08,0.0,1.0,0.0,0.0
Baardheere,2017-05-22,1.0,0.0,0.0,0.0
Baardheere,2017-05-29,1.0,1.0,0.0,0.0
Baardheere,2017-06-05,2.0,1.0,0.0,0.0
Baardheere,2017-06-12,3.0,1.0,0.0,0.0
Baardheere,2017-06-19,0.0,2.0,0.0,0.0
Baardheere,2017-06-26,4.0,1.0,0.0,0.0
Baardheere,2017-07-03,1.0,1.0,0.0,0.0
Baardheere,2017-07-10,1.0,0.0,0.0,0.0
Baardheere,2017-07-17,2.0,2.0,0.0,0.0
Baardheere,2017-07-24,0.0,1.0,0.0,1.0
Baardheere,2017-07-31,0.0,0.0,1.0,0.0
Baardheere,2017-08-14,0.0,1.0,0.0,0.0
Baardheere,2017-08-21,1.0,0.0,1.0,1.0
Baardheere,2017-08-28,0.0,1.0,0.0,0.0
Baardheere,2017-09-04,0.0,1.0,1.0,0.0
Baardheere,2017-09-18,1.0,1.0,1.0,0.0
Baardheere,2017-09-25,0.0,2.0,1.0,0.0
Baardheere,2017-10-02,1.0,0.0,0.0,0.0
Baardheere,2017-11-06,0.0,1.0,0.0,0.0
Baardheere,2017-12-04,0.0,0.0,0.0,1.0
Baardheere,2017-12-11,0.0,1.0,1.0,0.0
Baardheere,2018-01-29,0.0,0.0,1.0,0.0
Baardheere,2018-02-05,1.0,0.0,0.0,0.0
Baardheere,2018-02-19,3.0,0.0,0.0,0.0
Baardheere,2018-02-26,1.0,1.0,0.0,0.0
Baardheere,2018-03-05,1.0,1.0,0.0,0.0
Baardheere,2018-03-19,3.0,0.0,0.0,0.0
Baardheere,2018-03-26,0.0,1.0,0.0,0.0
Baardheere,2018-04-09,0.0,1.0,0.0,0.0
Baardheere,2018-05-28,0.0,0.0,0.0,1.0
Baardheere,2018-06-04,1.0,1.0,0.0,0.0
Baardheere,2018-06-11,1.0,0.0,0.0,0.0
Baardheere,2018-07-02,0.0,2.0,0.0,0.0
Baardheere,2018-07-09,0.0,0.0,0.0,1.0
Baardheere,2018-07-16,1.0,0.0,0.0,0.0
Baardheere,2018-07-23,0.0,0.0,1.0,0.0
Baardheere,2018-07-30,1.0,0.0,0.0,0.0
Baardheere,2018-08-20,0.0,0.0,0.0,1.0
Baardheere,2018-09-10,0.0,1.0,0.0,1.0
Baardheere,2018-09-17,0.0,1.0,0.0,0.0
Baardheere,2018-10-15,2.0,0.0,0.0,1.0
Baardheere,2018-10-22,0.0,0.0,0.0,1.0
Baardheere,2018-11-19,2.0,0.0,0.0,0.0
Baardheere,2018-12-24,0.0,1.0,0.0,0.0
Baardheere,2018-12-31,0.0,0.0,0.0,1.0
Baardheere,2019-01-28,0.0,1.0,0.0,0.0
Baardheere,2019-02-18,0.0,2.0,0.0,0.0
Baardheere,2019-02-25,1.0,1.0,1.0,0.0
Baardheere,2019-03-25,1.0,0.0,0.0,0.0
Baardheere,2019-04-01,1.0,0.0,0.0,0.0
Baardheere,2019-04-08,0.0,0.0,1.0,0.0
Baardheere,2019-04-22,0.0,1.0,0.0,0.0
Baardheere,2019-05-13,1.0,0.0,0.0,0.0
Baardheere,2019-05-20,0.0,1.0,0.0,0.0
Baardheere,2019-05-27,2.0,0.0,0.0,0.0
Baardheere,2019-06-10,2.0,0.0,0.0,0.0
Baardheere,2019-07-01,1.0,0.0,0.0,1.0
Baardheere,2019-07-08,0.0,2.0,0.0,0.0
Baardheere,2019-07-22,0.0,1.0,0.0,0.0
Baardheere,2019-08-05,1.0,0.0,0.0,0.0
Baardheere,2019-08-12,0.0,0.0,1.0,0.0
Baardheere,2019-08-19,2.0,0.0,2.0,0.0
Baardheere,2019-09-02,1.0,1.0,0.0,0.0
Baardheere,2019-10-14,1.0,0.0,0.0,0.0
Baardheere,2019-11-25,3.0,0.0,3.0,0.0
Baardheere,2019-12-02,1.0,0.0,0.0,0.0
Baardheere,2020-01-13,1.0,0.0,0.0,0.0
Baardheere,2020-01-20,1.0,0.0,0.0,0.0
Baardheere,2020-02-17,1.0,0.0,0.0,0.0
Baardheere,2020-02-24,0.0,0.0,0.0,1.0
Baardheere,2020-03-16,1.0,0.0,0.0,0.0
Baardheere,2020-03-23,1.0,0.0,0.0,0.0
Baardheere,2020-05-11,0.0,1.0,0.0,0.0
Baardheere,2020-05-18,0.0,1.0,0.0,0.0
Baardheere,2020-05-25,1.0,1.0,0.0,0.0
Baardheere,2020-06-22,1.0,0.0,0.0,0.0
Baardheere,2020-08-17,1.0,0.0,0.0,0.0
Baardheere,2020-09-07,1.0,0.0,0.0,0.0
Baardheere,2020-09-21,0.0,1.0,0.0,1.0
Baardheere,2020-09-28,1.0,1.0,0.0,0.0
Baardheere,2020-10-05,1.0,1.0,0.0,0.0
Baardheere,2020-10-12,1.0,0.0,0.0,0.0
Baardheere,2020-11-09,1.0,0.0,0.0,2.0
Baardheere,2020-11-30,0.0,1.0,0.0,0.0
Baardheere,2020-12-07,1.0,0.0,0.0,0.0
Baardheere,2020-12-14,0.0,1.0,0.0,0.0
Baardheere,2020-12-21,2.0,0.0,0.0,0.0
Baardheere,2020-12-28,1.0,0.0,0.0,0.0
Baardheere,2021-01-11,2.0,1.0,0.0,0.0
Baardheere,2021-01-25,1.0,0.0,0.0,0.0
Baardheere,2021-02-01,0.0,1.0,0.0,0.0
Baardheere,2021-02-08,0.0,1.0,0.0,0.0
Baardheere,2021-02-15,0.0,1.0,0.0,0.0
Baardheere,2021-03-22,0.0,1.0,0.0,0.0
Baardheere,2021-04-12,1.0,0.0,0.0,0.0
Baardheere,2021-05-10,1.0,0.0,0.0,0.0
Baardheere,2021-05-17,1.0,0.0,0.0,0.0
Baardheere,2021-05-31,1.0,0.0,0.0,0.0
Baardheere,2021-06-07,1.0,0.0,0.0,0.0
Baardheere,2021-06-28,1.0,1.0,0.0,0.0
Baardheere,2021-07-05,2.0,0.0,0.0,0.0
Baardheere,2021-07-26,1.0,0.0,0.0,0.0
Baardheere,2021-08-02,2.0,0.0,0.0,0.0
Baardheere,2021-08-23,1.0,0.0,0.0,1.0
Baardheere,2021-08-30,1.0,0.0,0.0,0.0
Baardheere,2021-09-06,1.0,2.0,0.0,0.0
Baardheere,2021-09-27,1.0,1.0,0.0,0.0
Baardheere,2021-10-04,1.0,0.0,0.0,0.0
Baardheere,2021-10-11,2.0,0.0,0.0,1.0
Baardheere,2021-11-01,0.0,1.0,0.0,0.0
Baardheere,2021-12-06,0.0,1.0,0.0,0.0
Baardheere,2021-12-13,0.0,1.0,0.0,0.0
Baardheere,2021-12-27,0.0,1.0,0.0,0.0
Baardheere,2022-01-03,0.0,0.0,0.0,1.0
Baardheere,2022-01-24,1.0,0.0,0.0,0.0
Baardheere,2022-01-31,1.0,0.0,0.0,0.0
Baardheere,2022-02-28,0.0,1.0,0.0,0.0
Baardheere,2022-04-04,0.0,1.0,0.0,0.0
Baardheere,2022-04-11,1.0,0.0,0.0,0.0
Baardheere,2022-05-09,2.0,0.0,0.0,0.0
Baardheere,2022-06-20,0.0,1.0,0.0,0.0
Baardheere,2022-06-27,2.0,0.0,0.0,0.0
Baardheere,2022-08-08,0.0,0.0,0.0,1.0
Baardheere,2022-10-10,0.0,0.0,1.0,0.0
Baardheere,2022-10-31,1.0,0.0,0.0,0.0
Baardheere,2022-11-07,0.0,1.0,0.0,0.0
Baardheere,2022-12-26,1.0,0.0,0.0,0.0
Baardheere,2023-01-16,0.0,0.0,0.0,1.0
Baardheere,2023-03-13,2.0,2.0,0.0,0.0
Baardheere,2023-04-10,0.0,0.0,0.0,1.0
Baardheere,2023-05-29,1.0,0.0,0.0,0.0
Baardheere,2023-06-19,0.0,3.0,0.0,1.0
Baardheere,2023-07-03,1.0,0.0,0.0,0.0
Badhaadhe,2017-01-23,3.0,1.0,0.0,0.0
Badhaadhe,2017-02-27,1.0,0.0,0.0,0.0
Badhaadhe,2017-03-13,0.0,1.0,0.0,0.0
Badhaadhe,2017-03-20,2.0,0.0,0.0,0.0
Badhaadhe,2017-04-03,2.0,0.0,0.0,0.0
Badhaadhe,2017-04-10,1.0,0.0,0.0,0.0
Badhaadhe,2017-04-17,1.0,1.0,0.0,0.0
Badhaadhe,2017-05-08,3.0,0.0,0.0,0.0
Badhaadhe,2017-05-29,2.0,0.0,0.0,0.0
Badhaadhe,2017-06-05,1.0,0.0,0.0,0.0
Badhaadhe,2017-07-03,0.0,1.0,0.0,0.0
Badhaadhe,2017-07-10,0.0,0.0,0.0,1.0
Badhaadhe,2017-07-24,2.0,2.0,0.0,0.0
Badhaadhe,2017-08-07,0.0,1.0,0.0,0.0
Badhaadhe,2017-09-04,0.0,2.0,0.0,0.0
Badhaadhe,2017-10-02,0.0,1.0,0.0,1.0
Badhaadhe,2017-10-23,0.0,1.0,0.0,0.0
Badhaadhe,2017-11-20,0.0,1.0,0.0,0.0
Badhaadhe,2017-11-27,2.0,0.0,0.0,0.0
Badhaadhe,2018-01-15,2.0,1.0,0.0,0.0
Badhaadhe,2018-01-29,0.0,1.0,1.0,0.0
Badhaadhe,2018-02-12,1.0,0.0,0.0,0.0
Badhaadhe,2018-03-12,0.0,1.0,0.0,0.0
Badhaadhe,2018-03-26,1.0,0.0,0.0,0.0
Badhaadhe,2018-04-23,1.0,0.0,1.0,0.0
Badhaadhe,2018-05-07,1.0,0.0,0.0,0.0
Badhaadhe,2018-05-28,2.0,0.0,0.0,0.0
Badhaadhe,2018-06-04,1.0,0.0,0.0,0.0
Badhaadhe,2018-06-18,0.0,0.0,0.0,1.0
Badhaadhe,2018-07-16,1.0,0.0,0.0,0.0
Badhaadhe,2018-09-10,0.0,0.0,0.0,1.0
Badhaadhe,2018-10-01,1.0,0.0,0.0,0.0
Badhaadhe,2018-12-31,0.0,1.0,0.0,0.0
Badhaadhe,2019-02-04,2.0,0.0,0.0,0.0
Badhaadhe,2019-04-08,0.0,0.0,0.0,2.0
Badhaadhe,2019-04-15,0.0,1.0,0.0,0.0
Badhaadhe,2019-05-13,1.0,0.0,0.0,0.0
Badhaadhe,2019-05-20,1.0,0.0,0.0,0.0
Badhaadhe,2019-05-27,2.0,0.0,0.0,0.0
Badhaadhe,2019-06-03,0.0,0.0,0.0,1.0
Badhaadhe,2019-06-10,0.0,2.0,0.0,0.0
Badhaadhe,2019-06-24,0.0,2.0,0.0,0.0
Badhaadhe,2019-07-08,4.0,0.0,0.0,0.0
Badhaadhe,2019-07-15,0.0,0.0,0.0,2.0
Badhaadhe,2019-07-29,0.0,0.0,0.0,1.0
Badhaadhe,2019-09-23,0.0,1.0,0.0,0.0
Badhaadhe,2019-09-30,0.0,1.0,0.0,0.0
Badhaadhe,2019-10-07,0.0,1.0,1.0,0.0
Badhaadhe,2019-10-21,4.0,0.0,0.0,0.0
Badhaadhe,2019-10-28,0.0,0.0,0.0,1.0
Badhaadhe,2019-12-09,1.0,0.0,0.0,0.0
Badhaadhe,2019-12-16,1.0,1.0,0.0,0.0
Badhaadhe,2019-12-23,2.0,0.0,0.0,0.0
Badhaadhe,2019-12-30,1.0,0.0,0.0,0.0
Badhaadhe,2020-01-13,1.0,0.0,0.0,0.0
Badhaadhe,2020-02-17,0.0,1.0,0.0,0.0
Badhaadhe,2020-03-02,0.0,0.0,0.0,1.0
Badhaadhe,2020-03-23,1.0,1.0,0.0,1.0
Badhaadhe,2020-03-30,5.0,0.0,0.0,0.0
Badhaadhe,2020-04-06,1.0,0.0,0.0,0.0
Badhaadhe,2020-04-13,1.0,0.0,0.0,0.0
Badhaadhe,2020-04-20,3.0,0.0,0.0,0.0
Badhaadhe,2020-04-27,1.0,0.0,0.0,0.0
Badhaadhe,2020-05-04,0.0,0.0,0.0,1.0
Badhaadhe,2020-05-11,2.0,0.0,0.0,0.0
Badhaadhe,2020-05-18,2.0,0.0,0.0,0.0
Badhaadhe,2020-06-01,0.0,1.0,0.0,0.0
Badhaadhe,2020-06-08,2.0,0.0,0.0,0.0
Badhaadhe,2020-06-22,2.0,0.0,0.0,0.0
Badhaadhe,2020-06-29,3.0,0.0,0.0,0.0
Badhaadhe,2020-07-06,1.0,0.0,0.0,0.0
Badhaadhe,2020-07-13,1.0,0.0,0.0,0.0
Badhaadhe,2020-07-20,3.0,0.0,0.0,0.0
Badhaadhe,2020-07-27,0.0,1.0,0.0,0.0
Badhaadhe,2020-08-10,1.0,0.0,0.0,0.0
Badhaadhe,2020-08-31,2.0,0.0,0.0,0.0
Badhaadhe,2020-09-14,2.0,0.0,0.0,0.0
Badhaadhe,2020-09-28,3.0,0.0,0.0,0.0
Badhaadhe,2020-10-05,2.0,0.0,0.0,0.0
Badhaadhe,2020-10-12,1.0,0.0,0.0,0.0
Badhaadhe,2020-10-19,2.0,0.0,0.0,0.0
Badhaadhe,2020-10-26,2.0,0.0,0.0,0.0
Badhaadhe,2020-11-02,4.0,0.0,0.0,0.0
Badhaadhe,2020-11-23,3.0,0.0,0.0,0.0
Badhaadhe,2020-11-30,2.0,0.0,0.0,0.0
Badhaadhe,2020-12-07,2.0,0.0,0.0,0.0
Badhaadhe,2020-12-14,3.0,0.0,0.0,0.0
Badhaadhe,2020-12-21,1.0,0.0,0.0,0.0
Badhaadhe,2020-12-28,1.0,0.0,0.0,0.0
Badhaadhe,2021-01-04,2.0,1.0,0.0,0.0
Badhaadhe,2021-01-11,4.0,1.0,0.0,0.0
Badhaadhe,2021-01-18,2.0,0.0,0.0,0.0
Badhaadhe,2021-01-25,1.0,0.0,0.0,0.0
Badhaadhe,2021-02-01,1.0,1.0,0.0,0.0
Badhaadhe,2021-02-08,3.0,0.0,0.0,0.0
Badhaadhe,2021-02-15,1.0,0.0,0.0,0.0
Badhaadhe,2021-02-22,3.0,1.0,0.0,0.0
Badhaadhe,2021-03-01,4.0,0.0,0.0,0.0
Badhaadhe,2021-03-15,2.0,0.0,0.0,1.0
Badhaadhe,2021-03-22,1.0,0.0,0.0,0.0
Badhaadhe,2021-04-05,1.0,0.0,0.0,0.0
Badhaadhe,2021-04-12,1.0,0.0,0.0,0.0
Badhaadhe,2021-04-26,1.0,0.0,0.0,0.0
Badhaadhe,2021-05-03,2.0,1.0,0.0,0.0
Badhaadhe,2021-05-17,1.0,0.0,0.0,0.0
Badhaadhe,2021-05-24,1.0,0.0,0.0,0.0
Badhaadhe,2021-05-31,4.0,0.0,0.0,0.0
Badhaadhe,2021-06-07,4.0,0.0,0.0,0.0
Badhaadhe,2021-06-14,3.0,1.0,0.0,0.0
Badhaadhe,2021-06-21,4.0,0.0,0.0,0.0
Badhaadhe,2021-06-28,4.0,0.0,0.0,1.0
Badhaadhe,2021-07-05,1.0,0.0,0.0,0.0
Badhaadhe,2021-07-12,4.0,1.0,0.0,0.0
Badhaadhe,2021-07-19,0.0,1.0,0.0,0.0
Badhaadhe,2021-07-26,3.0,0.0,0.0,0.0
Badhaadhe,2021-08-02,3.0,0.0,0.0,0.0
Badhaadhe,2021-08-09,1.0,1.0,0.0,0.0
Badhaadhe,2021-08-16,3.0,3.0,0.0,0.0
Badhaadhe,2021-08-23,3.0,0.0,0.0,0.0
Badhaadhe,2021-08-30,2.0,0.0,0.0,0.0
Badhaadhe,2021-09-06,1.0,0.0,0.0,0.0
Badhaadhe,2021-09-13,7.0,0.0,0.0,0.0
Badhaadhe,2021-09-20,4.0,0.0,0.0,0.0
Badhaadhe,2021-09-27,5.0,1.0,0.0,0.0
Badhaadhe,2021-10-04,1.0,0.0,0.0,0.0
Badhaadhe,2021-10-11,4.0,2.0,0.0,0.0
Badhaadhe,2021-10-18,5.0,0.0,0.0,0.0
Badhaadhe,2021-10-25,2.0,0.0,0.0,0.0
Badhaadhe,2021-11-08,6.0,0.0,0.0,0.0
Badhaadhe,2021-11-15,2.0,1.0,0.0,0.0
Badhaadhe,2021-11-22,2.0,0.0,0.0,0.0
Badhaadhe,2021-11-29,2.0,0.0,0.0,0.0
Badhaadhe,2021-12-06,3.0,1.0,0.0,0.0
Badhaadhe,2021-12-13,3.0,0.0,0.0,0.0
Badhaadhe,2021-12-20,1.0,0.0,0.0,0.0
Badhaadhe,2021-12-27,3.0,0.0,0.0,0.0
Badhaadhe,2022-01-10,1.0,0.0,0.0,0.0
Badhaadhe,2022-01-17,1.0,0.0,0.0,0.0
Badhaadhe,2022-01-24,2.0,0.0,0.0,0.0
Badhaadhe,2022-01-31,2.0,0.0,0.0,0.0
Badhaadhe,2022-02-07,2.0,1.0,0.0,0.0
Badhaadhe,2022-02-14,2.0,0.0,0.0,0.0
Badhaadhe,2022-03-07,2.0,0.0,0.0,0.0
Badhaadhe,2022-03-14,1.0,0.0,0.0,0.0
Badhaadhe,2022-03-21,2.0,0.0,0.0,0.0
Badhaadhe,2022-03-28,4.0,0.0,0.0,0.0
Badhaadhe,2022-04-04,3.0,0.0,0.0,0.0
Badhaadhe,2022-04-11,2.0,1.0,0.0,0.0
Badhaadhe,2022-04-18,1.0,0.0,0.0,0.0
Badhaadhe,2022-04-25,3.0,0.0,0.0,0.0
Badhaadhe,2022-05-02,1.0,0.0,0.0,0.0
Badhaadhe,2022-05-09,1.0,0.0,0.0,1.0
Badhaadhe,2022-05-16,2.0,0.0,0.0,0.0
Badhaadhe,2022-05-23,1.0,0.0,0.0,0.0
Badhaadhe,2022-05-30,1.0,0.0,0.0,0.0
Badhaadhe,2022-06-06,1.0,0.0,0.0,0.0
Badhaadhe,2022-06-13,1.0,0.0,0.0,0.0
Badhaadhe,2022-06-27,2.0,0.0,0.0,0.0
Badhaadhe,2022-07-04,1.0,0.0,0.0,0.0
Badhaadhe,2022-07-11,2.0,0.0,0.0,0.0
Badhaadhe,2022-07-18,2.0,0.0,0.0,0.0
Badhaadhe,2022-08-01,2.0,0.0,0.0,0.0
Badhaadhe,2022-08-15,2.0,1.0,0.0,0.0
Badhaadhe,2022-08-22,2.0,0.0,0.0,0.0
Badhaadhe,2022-08-29,3.0,0.0,0.0,0.0
Badhaadhe,2022-09-05,2.0,0.0,0.0,0.0
Badhaadhe,2022-09-12,3.0,0.0,0.0,0.0
